STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/3/2003,,,0,,,38,45,31,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/4/2003,,,0,,,32,39,24,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/5/2003,,,0.15,,,34,43,25,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/6/2003,,,0.06,,,39,44,33,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/7/2003,,,0.12,,,38,44,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/8/2003,,,0,,,32,36,28,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/9/2003,,,0,,,27,30,23,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/10/2003,,,0.11,,,27,30,23,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/11/2003,,,0.03,,,29,30,27,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/12/2003,,,0.06,,,30,31,28,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/13/2003,,,0.11,,,34,39,29,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/14/2003,,,0.01,,,33,40,26,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/15/2003,,,0,,,22,27,16,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/16/2003,,,0,,,25,30,19,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/17/2003,,,0,,,26,34,17,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/18/2003,,,0,,,24,34,13,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/19/2003,,,0,,,26,39,13,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/20/2003,,,0,,,29,40,18,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/21/2003,,,0,,,31,34,27,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/22/2003,,,0,,,25,30,19,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/23/2003,,,0,,,22,32,11,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/24/2003,,,0.27,,,29,40,17,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/25/2003,,,0.03,,,33,35,30,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/26/2003,,,0.12,,,26,31,20,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/27/2003,,,0,,,14,20,7,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/28/2003,,,0.08,,,15,23,7,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/29/2003,,,0.01,,,26,31,21,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/30/2003,,,0.02,,,23,31,15,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",12/31/2003,,,0.06,,,25,30,19,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/1/2004,,,0.06,,,30,34,26,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/2/2004,,,0,,,20,27,12,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/3/2004,,,0,,,12,18,6,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/4/2004,,,0.01,,,7,16,-2,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/5/2004,,,0,,,-7,3,-17,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/6/2004,,,0,,,6,18,-6,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/7/2004,,,0.24,,,22,25,18,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/8/2004,,,0.01,,,27,30,24,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/9/2004,,,0,,,22,32,12,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/10/2004,,,0,,,19,30,8,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/11/2004,,,0,,,20,31,9,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/12/2004,,,0,,,14,27,1,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/13/2004,,,0,,,16,29,3,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/14/2004,,,0,,,14,26,2,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/15/2004,,,0,,,11,24,-2,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/16/2004,,,0.02,,,18,24,11,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/17/2004,,,0,,,10,19,0,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/18/2004,,,0,,,6,16,-4,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/19/2004,,,0,,,18,23,12,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/20/2004,,,0,,,22,26,17,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/21/2004,,,0,,,15,21,8,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/22/2004,,,0,,,5,14,-4,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/23/2004,,,0,,,12,20,3,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/24/2004,,,0.18,,,16,25,7,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/25/2004,,,0.03,,,22,27,16,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/26/2004,,,0,,,12,19,5,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/27/2004,,,0.07,,,22,27,17,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/28/2004,,,0.03,,,29,33,25,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/29/2004,,,0.05,,,31,35,27,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/30/2004,,,0.02,,,30,38,22,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",1/31/2004,,,0,,,19,23,14,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/1/2004,,,0.13,,,14,19,9,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/2/2004,,,0.01,,,15,23,7,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/3/2004,,,0,,,23,30,16,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/4/2004,,,0,,,17,27,7,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/5/2004,,,0.01,,,22,29,15,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/6/2004,,,0,,,18,23,13,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/7/2004,,,0.19,,,20,26,14,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/8/2004,,,0,,,18,26,9,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/9/2004,,,0,,,18,21,15,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/10/2004,,,0,,,17,19,14,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/11/2004,,,0,,,8,20,-5,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/12/2004,,,0,,,0,8,-8,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/13/2004,,,0,,,3,17,-11,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/14/2004,,,0,,,5,20,-11,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/15/2004,,,0.05,,,18,23,12,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/16/2004,,,0.1,,,27,31,22,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/17/2004,,,0.03,,,35,42,27,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/18/2004,,,0.13,,,37,40,33,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/19/2004,,,0.01,,,33,38,27,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/20/2004,,,0,,,23,34,12,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/21/2004,,,0,,,17,29,4,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/22/2004,,,0,,,20,33,6,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/23/2004,,,0,,,31,40,22,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/24/2004,,,0.16,,,26,35,17,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/25/2004,,,0,,,33,39,27,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/26/2004,,,0.18,,,35,40,29,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/27/2004,,,0,,,32,37,26,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/28/2004,,,0.03,,,33,39,27,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",2/29/2004,,,0,,,0,33,0,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/1/2004,,,0,,,0,0,0,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/2/2004,,,0,,,0,0,0,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/3/2004,,,0,,,26,31,20,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/4/2004,,,0.08,,,27,30,24,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/5/2004,,,0,,,25,33,17,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/6/2004,,,0,,,30,35,25,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/7/2004,,,0,,,25,37,13,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/8/2004,,,0,,,31,42,19,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/9/2004,,,0,,,31,42,20,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/10/2004,,,0,,,34,42,25,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/11/2004,,,0,,,30,41,19,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/12/2004,,,0,,,34,47,21,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/13/2004,,,0,,,35,47,23,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/14/2004,,,0,,,38,49,27,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/15/2004,,,0,,,40,49,31,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/16/2004,,,0,,,42,51,33,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/17/2004,,,0,,,45,55,34,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/18/2004,,,0,,,48,63,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/19/2004,,,0,,,50,61,38,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/20/2004,,,0,,,45,62,28,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/21/2004,,,0,,,48,65,30,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/22/2004,,,0,,,46,61,31,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/23/2004,,,0,,,53,69,37,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/24/2004,,,0,,,49,68,30,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/25/2004,,,0,,,48,63,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/26/2004,,,0.09,,,44,55,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/27/2004,,,0.08,,,37,47,26,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/28/2004,,,0,,,37,50,24,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/29/2004,,,0,,,41,58,24,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/30/2004,,,0,,,48,70,26,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",3/31/2004,,,0,,,52,71,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/1/2004,,,0,,,43,50,36,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/2/2004,,,0,,,51,64,37,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/3/2004,,,0,,,50,65,35,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/4/2004,,,0,,,50,66,33,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/5/2004,,,0,,,50,68,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/6/2004,,,0.03,,,51,67,34,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/7/2004,,,0,,,51,64,38,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/8/2004,,,0.21,,,50,58,42,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/9/2004,,,0.01,,,42,48,35,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/10/2004,,,0,,,42,55,29,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/11/2004,,,0,,,42,60,24,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/12/2004,,,0,,,48,66,29,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/13/2004,,,0,,,51,70,31,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/14/2004,,,0,,,51,59,42,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/15/2004,,,0,,,45,56,33,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/16/2004,,,0,,,46,59,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/17/2004,,,0.14,,,43,48,38,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/18/2004,,,0.02,,,47,57,37,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/19/2004,,,0.02,,,40,49,31,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/20/2004,,,0.13,,,42,51,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/21/2004,,,0,,,41,50,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/22/2004,,,0,,,43,59,26,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/23/2004,,,0,,,46,62,29,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/24/2004,,,0,,,45,57,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/25/2004,,,0,,,47,63,30,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/26/2004,,,0,,,51,71,31,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/27/2004,,,0,,,55,75,35,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/28/2004,,,0.17,,,45,58,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/29/2004,,,0,,,43,55,31,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",4/30/2004,,,0,,,47,64,29,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/1/2004,,,0,,,50,68,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/2/2004,,,0,,,55,75,35,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/3/2004,,,0,,,59,78,40,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/4/2004,,,0,,,62,81,42,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/5/2004,,,0,,,67,79,55,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/6/2004,,,0,,,65,78,51,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/7/2004,,,0,,,62,78,46,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/8/2004,,,0,,,58,73,42,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/9/2004,,,0,,,58,67,48,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/10/2004,,,0,,,57,77,37,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/11/2004,,,0.3,,,45,52,37,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/12/2004,,,0.05,,,41,48,33,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/13/2004,,,0.02,,,41,53,29,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/14/2004,,,0,,,47,60,33,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/15/2004,,,0.06,,,47,63,31,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/16/2004,,,0.11,,,50,60,39,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/17/2004,,,0,,,50,66,33,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/18/2004,,,0,,,52,61,42,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/19/2004,,,0,,,50,64,35,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/20/2004,,,0.16,,,51,64,37,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/21/2004,,,0.05,,,51,66,36,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/22/2004,,,0,,,53,62,43,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/23/2004,,,0.14,,,46,53,38,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/24/2004,,,0,,,46,55,36,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/25/2004,,,0,,,46,58,34,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/26/2004,,,0,,,50,56,44,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/27/2004,,,0.08,,,59,70,48,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/28/2004,,,0.42,,,50,55,45,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/29/2004,,,0.01,,,45,52,37,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/30/2004,,,0.02,,,45,57,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",5/31/2004,,,0,,,49,65,32,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/1/2004,,,0,,,55,71,39,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/2/2004,,,0,,,58,77,39,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/3/2004,,,0.07,,,63,83,43,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/4/2004,,,0.05,,,66,82,49,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/5/2004,,,0,,,65,84,45,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/6/2004,,,0,,,63,73,53,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/7/2004,,,0,,,59,72,46,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/8/2004,,,0,,,60,72,47,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/9/2004,,,0.18,,,63,79,46,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/10/2004,,,1.64,,,47,50,43,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/11/2004,,,0,,,53,63,43,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/12/2004,,,0,,,54,67,40,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/13/2004,,,0,,,62,71,52,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/14/2004,,,0,,,58,73,42,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/15/2004,,,0,,,55,68,41,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/16/2004,,,0,,,56,69,42,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/17/2004,,,0,,,55,72,38,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/18/2004,,,0,,,59,71,46,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/19/2004,,,0.03,,,60,72,47,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/20/2004,,,0.04,,,57,68,45,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/21/2004,,,0,,,57,74,40,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/22/2004,,,0,,,59,78,40,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/23/2004,,,0,,,66,84,47,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/24/2004,,,0,,,69,82,55,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/25/2004,,,0.07,,,64,77,50,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/26/2004,,,0,,,64,80,47,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/27/2004,,,0.19,,,64,79,49,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/28/2004,,,0.02,,,65,80,49,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/29/2004,,,0,,,65,78,52,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",6/30/2004,,,0.09,,,68,79,56,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/1/2004,,,0.01,,,66,82,49,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/2/2004,,,0,,,64,80,48,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/3/2004,,,0,,,62,79,45,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/4/2004,,,0.31,,,65,76,53,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/5/2004,,,0,,,60,73,46,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/6/2004,,,0,,,63,78,47,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/7/2004,,,0,,,67,83,50,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/8/2004,,,0,,,58,74,42,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/9/2004,,,0,,,61,81,41,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/10/2004,,,0,,,67,88,45,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/11/2004,,,0,,,67,83,50,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/12/2004,,,0,,,67,89,44,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/13/2004,,,0,,,70,90,49,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/14/2004,,,0.06,,,73,93,52,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/15/2004,,,0,,,74,86,61,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/16/2004,,,0,,,74,91,56,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/17/2004,,,0,,,73,92,53,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/18/2004,,,0,,,69,80,57,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/19/2004,,,0,,,72,84,60,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/20/2004,,,0,,,71,84,58,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/21/2004,,,0,,,69,85,53,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/22/2004,,,0.27,,,70,84,55,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/23/2004,,,0,,,66,81,50,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/24/2004,,,0,,,67,83,50,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/25/2004,,,0.02,,,67,87,47,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/26/2004,,,0,,,71,85,56,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/27/2004,,,0,,,67,84,50,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/28/2004,,,0,,,66,81,51,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/29/2004,,,0,,,67,84,50,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/30/2004,,,0,,,67,86,48,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",7/31/2004,,,0,,,69,90,48,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/1/2004,,,0,,,72,94,50,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/2/2004,,,0,,,71,88,54,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/3/2004,,,0,,,70,86,54,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/4/2004,,,0,,,70,89,50,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/5/2004,,,0,,,74,91,57,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/6/2004,,,0,,,69,89,49,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/7/2004,,,0,,,64,81,47,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/8/2004,,,0,,,62,81,42,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/9/2004,,,0,,,64,85,42,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/10/2004,,,0,,,66,87,44,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/11/2004,,,0,,,68,86,50,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/12/2004,,,0,,,66,88,44,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/13/2004,,,0,,,69,90,48,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/14/2004,,,0,,,70,91,49,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/15/2004,,,0,,,72,89,55,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/16/2004,,,0.41,,,72,88,56,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/17/2004,,,0,,,67,77,57,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/18/2004,,,0.26,,,66,76,56,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/19/2004,,,0.48,,,61,74,47,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/20/2004,,,0,,,65,79,50,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/21/2004,,,0,,,66,83,49,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/22/2004,,,0.27,,,66,78,53,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/23/2004,,,0.01,,,56,64,47,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/24/2004,,,0,,,56,70,42,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/25/2004,,,0.14,,,59,70,48,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/26/2004,,,0.04,,,54,64,44,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/27/2004,,,0,,,52,66,38,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/28/2004,,,0,,,56,73,39,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/29/2004,,,0,,,59,77,41,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/30/2004,,,0,,,63,81,45,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",8/31/2004,,,0,,,64,85,43,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",9/1/2004,,,0,,,66,87,44,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",9/2/2004,,,0.01,,,58,70,45,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",9/3/2004,,,0,,,47,55,39,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",9/4/2004,,,0,,,50,67,33,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",9/5/2004,,,0,,,55,73,36,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",9/6/2004,,,0,,,54,71,37,
USW00094194,"REXBURG MADISON CO AIRPORT, ID US",9/7/2004,,,0,,,57,80,34,
